origin,destination,year,value
788,422,2007,15
788,434,2007,2
788,458,2007,3
788,470,2007,7
788,478,2007,2
788,484,2007,1
788,504,2007,3
788,528,2007,67
788,554,2007,4
788,578,2007,2
788,616,2007,1
788,642,2007,2
788,682,2007,6
788,724,2007,26
788,729,2007,1
788,752,2007,43
788,756,2007,658
788,792,2007,2
788,818,2007,4
788,826,2007,19
788,840,2007,41
788,32,2008,2
788,36,2008,17
788,40,2008,30
788,56,2008,16
788,70,2008,1
788,100,2008,12
788,124,2008,238
788,203,2008,1
788,208,2008,12
788,250,2008,303
788,276,2008,770
788,300,2008,1
788,348,2008,2
788,372,2008,1
788,380,2008,68
788,400,2008,3
788,422,2008,10
788,458,2008,3
788,470,2008,2
788,478,2008,2
788,484,2008,1
788,504,2008,3
788,528,2008,49
788,554,2008,4
788,578,2008,2
788,616,2008,1
788,642,2008,2
788,682,2008,6
788,724,2008,26
788,752,2008,41
788,756,2008,651
788,784,2008,1
788,792,2008,2
788,818,2008,5
788,826,2008,20
788,840,2008,41
788,32,2009,2
788,36,2009,17
788,40,2009,15
788,56,2009,17
788,70,2009,1
788,100,2009,12
788,124,2009,225
788,203,2009,1
788,208,2009,9
788,250,2009,279
788,276,2009,772
788,300,2009,1
788,348,2009,5
788,372,2009,1
788,380,2009,81
788,400,2009,2
788,422,2009,12
788,458,2009,2
788,470,2009,1
788,478,2009,2
788,484,2009,1
788,504,2009,1
788,528,2009,46
788,554,2009,4
788,578,2009,2
788,616,2009,1
788,642,2009,2
788,682,2009,6
788,724,2009,20
788,752,2009,42
788,756,2009,605
788,760,2009,5
788,784,2009,1
788,792,2009,2
788,818,2009,5
788,826,2009,21
788,840,2009,39
788,8,2010,1
788,32,2010,2
788,36,2010,15
788,40,2010,13
788,56,2010,11
788,70,2010,1
788,100,2010,12
788,124,2010,223
788,203,2010,1
788,208,2010,6
788,250,2010,242
788,276,2010,789
788,300,2010,1
788,348,2010,5
788,372,2010,1
788,380,2010,65
788,400,2010,2
788,422,2010,12
788,466,2010,1
788,470,2010,3
788,478,2010,2
788,484,2010,1
788,504,2010,3
788,528,2010,42
788,554,2010,4
788,578,2010,2
788,616,2010,1
788,642,2010,2
788,682,2010,6
788,724,2010,19
788,752,2010,47
788,756,2010,574
788,760,2010,2
788,792,2010,3
788,818,2010,5
788,826,2010,21
788,840,2010,34
788,8,2011,1
788,32,2011,2
788,36,2011,12
788,40,2011,9
788,56,2011,11
788,100,2011,13
788,124,2011,201
788,203,2011,1
788,208,2011,5
788,250,2011,183
788,276,2011,752
788,300,2011,2
788,348,2011,5
788,372,2011,1
788,380,2011,100
788,400,2011,5
788,422,2011,9
788,426,2011,1
788,466,2011,1
788,470,2011,4
788,478,2011,2
788,484,2011,1
788,504,2011,1
788,528,2011,39
788,554,2011,2
788,578,2011,2
788,616,2011,1
788,642,2011,2
788,682,2011,6
788,724,2011,10
788,729,2011,1
788,752,2011,53
788,756,2011,442
788,760,2011,5
788,792,2011,5
788,818,2011,1
788,826,2011,26
788,840,2011,35
788,8,2012,2
788,32,2012,2
788,36,2012,10
788,40,2012,9
788,56,2012,11
788,100,2012,5
788,124,2012,204
788,203,2012,1
788,208,2012,2
788,250,2012,178
788,276,2012,747
788,300,2012,1
788,348,2012,6
788,372,2012,2
788,380,2012,187
788,400,2012,5
788,422,2012,9
788,426,2012,1
788,466,2012,1
788,470,2012,4
788,478,2012,1
788,504,2012,1
788,528,2012,38
788,554,2012,2
788,578,2012,3
788,616,2012,1
788,642,2012,2
788,682,2012,6
788,724,2012,6
788,729,2012,1
788,752,2012,41
788,756,2012,369
788,760,2012,4
788,792,2012,4
788,818,2012,1
788,826,2012,32
788,840,2012,36
788,32,2013,2
788,36,2013,6
788,40,2013,8
788,56,2013,5
788,100,2013,5
788,124,2013,202
788,203,2013,1
788,208,2013,1
788,246,2013,1
788,250,2013,199
788,276,2013,94
788,300,2013,3
788,348,2013,6
788,372,2013,3
788,380,2013,289
788,400,2013,5
788,422,2013,9
788,442,2013,3
788,466,2013,1
788,470,2013,4
788,504,2013,1
788,528,2013,38
788,554,2013,1
788,578,2013,3
788,616,2013,2
788,682,2013,6
788,724,2013,5
788,729,2013,1
788,752,2013,44
788,756,2013,333
788,760,2013,1
788,792,2013,8
788,818,2013,1
788,826,2013,34
788,840,2013,38
788,36,2014,6
788,40,2014,8
788,56,2014,16
788,124,2014,199
788,250,2014,220
788,276,2014,90
788,348,2014,7
788,380,2014,400
788,400,2014,5
788,422,2014,9
788,470,2014,5
788,528,2014,29
788,682,2014,6
788,752,2014,46
788,756,2014,312
788,760,2014,6
788,792,2014,9
788,826,2014,35
788,840,2014,44
792,8,2003,7
792,32,2003,5
792,36,2003,585
792,40,2003,401
792,51,2003,1
792,56,2003,580
792,100,2003,82
792,124,2003,2000
792,196,2003,19
792,203,2003,14
792,208,2003,53
792,218,2003,1
792,233,2003,1
792,246,2003,268
792,250,2003,8862
792,276,2003,140702
792,300,2003,620
792,348,2003,30
792,352,2003,1
792,368,2003,13135
792,372,2003,12
792,376,2003,2
792,380,2003,1374
792,392,2003,11
792,422,2003,28
792,470,2003,17
792,504,2003,7
792,528,2003,1346
792,554,2003,23
792,578,2003,162
792,586,2003,4
792,616,2003,10
792,642,2003,53
792,688,2003,1
792,724,2003,14
792,752,2003,887
792,756,2003,5779
792,760,2003,2
792,804,2003,2
792,807,2003,1
792,826,2003,7717
792,840,2003,279
792,8,2004,7
792,32,2004,5
792,36,2004,399
792,40,2004,450
792,51,2004,1
792,56,2004,519
792,100,2004,90
792,124,2004,2632
792,196,2004,32
792,203,2004,15
792,208,2004,59
792,218,2004,1
792,233,2004,1
792,246,2004,294
792,250,2004,9387
792,276,2004,128419
792,300,2004,464
792,348,2004,50
792,352,2004,1
792,364,2004,1
792,368,2004,13353
792,372,2004,16
792,376,2004,2
792,380,2004,1407
792,392,2004,10
792,422,2004,19
792,470,2004,22
792,528,2004,1332
792,554,2004,26
792,578,2004,169
792,586,2004,4
792,616,2004,22
792,642,2004,60
792,724,2004,16
792,752,2004,750
792,756,2004,5613
792,760,2004,5
792,764,2004,1
792,804,2004,4
792,826,2004,8602
792,840,2004,318
792,8,2005,6
792,32,2005,6
792,36,2005,355
792,40,2005,466
792,51,2005,2
792,56,2005,468
792,100,2005,90
792,124,2005,3468
792,196,2005,52
792,203,2005,17
792,208,2005,57
792,218,2005,1
792,233,2005,1
792,246,2005,321
792,250,2005,9676
792,276,2005,122891
792,300,2005,392
792,348,2005,60
792,364,2005,6
792,368,2005,13332
792,372,2005,19
792,376,2005,2
792,380,2005,1473
792,392,2005,14
792,422,2005,18
792,470,2005,23
792,484,2005,2
792,498,2005,1
792,528,2005,1306
792,554,2005,27
792,578,2005,173
792,586,2005,4
792,608,2005,1
792,616,2005,30
792,642,2005,65
792,688,2005,10
792,724,2005,16
792,752,2005,792
792,756,2005,5501
792,760,2005,5
792,764,2005,1
792,804,2005,8
792,826,2005,9055
792,840,2005,354
792,8,2006,6
792,32,2006,6
792,36,2006,257
792,40,2006,584
792,51,2006,3
792,56,2006,463
792,100,2006,91
792,124,2006,3474
792,196,2006,59
792,203,2006,17
792,208,2006,56
792,218,2006,1
792,246,2006,331
792,250,2006,10059
792,276,2006,175579
792,300,2006,328
792,348,2006,69
792,368,2006,16832
792,372,2006,20
792,376,2006,2
792,380,2006,1586
792,392,2006,8
792,422,2006,10
792,470,2006,23
792,484,2006,3
792,498,2006,3
792,528,2006,1054
792,554,2006,26
792,578,2006,169
792,586,2006,4
792,616,2006,36
792,642,2006,61
792,688,2006,10
792,724,2006,15
792,752,2006,740
792,756,2006,5516
792,760,2006,6
792,764,2006,1
792,804,2006,4
792,826,2006,9200
792,840,2006,520
792,8,2007,7
792,32,2007,6
792,36,2007,428
792,40,2007,758
792,51,2007,3
792,56,2007,421
792,100,2007,92
792,124,2007,4753
792,196,2007,76
792,203,2007,19
792,208,2007,55
792,218,2007,2
792,233,2007,1
792,246,2007,328
792,250,2007,10276
792,276,2007,169616
792,300,2007,281
792,348,2007,78
792,368,2007,15553
792,372,2007,23
792,376,2007,3
792,380,2007,1980
792,392,2007,14
792,422,2007,12
792,470,2007,23
792,484,2007,1
792,498,2007,2
792,528,2007,940
792,554,2007,15
792,578,2007,169
792,586,2007,4
792,616,2007,40
792,642,2007,61
792,688,2007,10
792,724,2007,12
792,752,2007,705
792,756,2007,5345
792,760,2007,6
792,764,2007,1
792,804,2007,4
792,826,2007,9260
792,840,2007,556
792,8,2008,2
792,32,2008,12
792,36,2008,372
792,40,2008,1060
792,51,2008,3
792,56,2008,437
792,100,2008,92
792,124,2008,4691
792,191,2008,1
792,196,2008,98
792,203,2008,19
792,208,2008,50
792,218,2008,2
792,233,2008,1
792,246,2008,337
792,250,2008,10564
792,265,2008,1
792,276,2008,161919
792,300,2008,225
792,348,2008,78
792,368,2008,15716
792,372,2008,24
792,376,2008,2
792,380,2008,1811
792,392,2008,13
792,400,2008,1
792,422,2008,15
792,470,2008,23
792,484,2008,1
792,498,2008,2
792,528,2008,804
792,554,2008,18
792,578,2008,183
792,586,2008,4
792,616,2008,41
792,642,2008,44
792,688,2008,4
792,724,2008,10
792,752,2008,654
792,756,2008,5245
792,760,2008,8
792,764,2008,1
792,804,2008,6
792,826,2008,9219
792,840,2008,565
792,8,2009,3
792,32,2009,10
792,36,2009,246
792,40,2009,1167
792,51,2009,4
792,56,2009,471
792,100,2009,95
792,124,2009,4611
792,170,2009,1
792,191,2009,1
792,196,2009,119
792,203,2009,19
792,208,2009,45
792,218,2009,2
792,233,2009,1
792,246,2009,339
792,250,2009,10895
792,265,2009,1
792,276,2009,101068
792,300,2009,141
792,348,2009,76
792,368,2009,10125
792,372,2009,23
792,376,2009,1
792,380,2009,2016
792,392,2009,13
792,400,2009,1
792,422,2009,11
792,470,2009,14
792,484,2009,3
792,498,2009,1
792,528,2009,727
792,554,2009,18
792,578,2009,158
792,586,2009,7
792,616,2009,41
792,642,2009,46
792,688,2009,4
792,703,2009,1
792,724,2009,8
792,752,2009,676
792,756,2009,4900
792,760,2009,2
792,764,2009,1
792,804,2009,6
792,826,2009,7666
792,840,2009,603
792,8,2010,3
792,32,2010,10
792,36,2010,224
792,40,2010,1288
792,51,2010,4
792,56,2010,510
792,100,2010,97
792,124,2010,4465
792,170,2010,2
792,191,2010,1
792,196,2010,138
792,203,2010,19
792,208,2010,40
792,218,2010,2
792,233,2010,1
792,246,2010,324
792,250,2010,11009
792,265,2010,1
792,276,2010,97908
792,300,2010,96
792,348,2010,74
792,368,2010,15606
792,372,2010,20
792,380,2010,2001
792,392,2010,15
792,400,2010,1
792,422,2010,9
792,428,2010,1
792,470,2010,14
792,484,2010,5
792,498,2010,1
792,528,2010,684
792,554,2010,21
792,578,2010,143
792,586,2010,6
792,616,2010,36
792,642,2010,40
792,688,2010,4
792,703,2010,1
792,724,2010,8
792,752,2010,627
792,756,2010,4557
792,760,2010,7
792,764,2010,1
792,804,2010,7
792,826,2010,6172
792,840,2010,591
792,8,2011,3
792,32,2011,10
792,36,2011,267
792,40,2011,1329
792,51,2011,2
792,56,2011,512
792,100,2011,100
792,124,2011,4255
792,170,2011,2
792,191,2011,1
792,196,2011,152
792,203,2011,19
792,208,2011,28
792,218,2011,2
792,233,2011,2
792,246,2011,252
792,250,2011,10885
792,265,2011,1
792,276,2011,92968
792,300,2011,37
792,348,2011,73
792,368,2011,15083
792,372,2011,18
792,376,2011,2
792,380,2011,1792
792,392,2011,19
792,422,2011,10
792,428,2011,1
792,470,2011,7
792,484,2011,5
792,498,2011,1
792,528,2011,577
792,554,2011,20
792,578,2011,140
792,586,2011,6
792,616,2011,33
792,620,2011,3
792,642,2011,40
792,703,2011,2
792,724,2011,8
792,752,2011,551
792,756,2011,4224
792,760,2011,6
792,764,2011,1
792,804,2011,9
792,826,2011,5776
792,840,2011,543
792,862,2011,2
792,8,2012,3
792,32,2012,11
792,36,2012,311
792,40,2012,1309
792,51,2012,2
792,56,2012,514
792,100,2012,23
792,124,2012,3838
792,170,2012,2
792,191,2012,6
792,196,2012,158
792,203,2012,20
792,208,2012,23
792,218,2012,2
792,233,2012,2
792,246,2012,198
792,250,2012,10887
792,265,2012,1
792,276,2012,90773
792,300,2012,71
792,348,2012,64
792,368,2012,15496
792,372,2012,13
792,376,2012,2
792,380,2012,1733
792,392,2012,19
792,422,2012,13
792,428,2012,1
792,470,2012,1
792,498,2012,2
792,528,2012,499
792,554,2012,20
792,578,2012,138
792,586,2012,6
792,616,2012,39
792,620,2012,3
792,642,2012,41
792,703,2012,2
792,705,2012,1
792,724,2012,8
792,752,2012,503
792,756,2012,3926
792,760,2012,7
792,764,2012,1
792,804,2012,11
792,826,2012,4171
792,840,2012,496
792,862,2012,2
792,8,2013,4
792,32,2013,12
792,36,2013,349
792,40,2013,1276
792,51,2013,2
792,56,2013,472
792,100,2013,18
792,124,2013,3464
792,170,2013,2
792,191,2013,6
792,196,2013,162
792,203,2013,18
792,208,2013,15
792,218,2013,2
792,233,2013,2
792,246,2013,180
792,250,2013,10867
792,265,2013,1
792,276,2013,24449
792,300,2013,91
792,348,2013,35
792,368,2013,15496
792,372,2013,15
792,376,2013,2
792,380,2013,1988
792,392,2013,19
792,400,2013,2
792,422,2013,10
792,428,2013,1
792,442,2013,6
792,470,2013,1
792,498,2013,2
792,528,2013,468
792,554,2013,24
792,578,2013,125
792,586,2013,6
792,616,2013,41
792,620,2013,3
792,642,2013,24
792,688,2013,2
792,703,2013,3
792,705,2013,1
792,724,2013,8
792,752,2013,451
792,756,2013,3638
792,760,2013,5
792,804,2013,11
792,826,2013,2348
792,840,2013,446
792,862,2013,2
792,32,2014,15
792,36,2014,390
792,40,2014,1276
792,56,2014,504
792,100,2014,16
792,124,2014,2863
792,191,2014,6
792,196,2014,164
792,203,2014,6
792,208,2014,8
792,246,2014,174
792,250,2014,10699
792,276,2014,22242
792,300,2014,125
792,348,2014,27
792,368,2014,16637
792,372,2014,13
792,380,2014,2281
792,392,2014,19
792,422,2014,10
792,442,2014,7
792,528,2014,423
792,554,2014,29
792,578,2014,97
792,586,2014,7
792,616,2014,29
792,642,2014,21
792,724,2014,6
792,752,2014,395
792,756,2014,3618
792,760,2014,5
792,804,2014,13
792,826,2014,1396
792,840,2014,419
795,40,2003,9
795,100,2003,1
795,124,2003,7
795,203,2003,6
795,233,2003,2
795,246,2003,4
795,276,2003,551
795,528,2003,2
795,578,2003,14
795,643,2003,56
795,752,2003,73
795,756,2003,7
795,804,2003,8
795,826,2003,5
795,840,2003,95
795,31,2004,3
795,40,2004,11
795,100,2004,1
795,124,2004,6
795,203,2004,5
795,233,2004,1
795,246,2004,4
795,276,2004,520
795,528,2004,14
795,578,2004,18
795,752,2004,89
795,756,2004,7
795,792,2004,1
795,804,2004,4
795,826,2004,11
795,840,2004,114
795,860,2004,3
795,31,2005,3
795,40,2005,12
795,100,2005,1
795,124,2005,39
795,203,2005,8
795,246,2005,4
795,276,2005,460
795,372,2005,1
795,528,2005,13
795,578,2005,20
795,752,2005,68
795,756,2005,5
795,792,2005,2
795,826,2005,18
795,840,2005,165
795,860,2005,1
795,31,2006,3
795,40,2006,12
795,100,2006,1
795,112,2006,1
795,124,2006,51
795,203,2006,5
795,246,2006,4
795,276,2006,182
795,372,2006,1
795,417,2006,2
795,498,2006,1
795,528,2006,33
795,578,2006,22
795,752,2006,72
795,756,2006,8
795,804,2006,4
795,826,2006,24
795,840,2006,266
795,31,2007,3
795,40,2007,12
795,51,2007,1
795,100,2007,1
795,124,2007,21
795,203,2007,5
795,218,2007,2
795,233,2007,2
795,246,2007,4
795,250,2007,6
795,276,2007,216
795,344,2007,1
795,372,2007,1
795,417,2007,2
795,498,2007,1
795,528,2007,23
795,578,2007,5
795,643,2007,2
795,752,2007,67
795,756,2007,8
795,792,2007,2
795,804,2007,4
795,826,2007,33
795,840,2007,256
795,31,2008,3
795,32,2008,2
795,40,2008,12
795,100,2008,1
795,124,2008,22
795,203,2008,6
795,233,2008,2
795,246,2008,4
795,250,2008,10
795,276,2008,242
795,344,2008,1
795,372,2008,1
795,498,2008,1
795,528,2008,23
795,578,2008,5
795,616,2008,4
795,643,2008,5
795,752,2008,69
795,756,2008,10
795,792,2008,3
795,804,2008,4
795,826,2008,33
795,840,2008,273
795,31,2009,3
795,32,2009,2
795,36,2009,2
795,40,2009,14
795,100,2009,1
795,124,2009,23
795,203,2009,7
795,218,2009,2
795,233,2009,2
795,246,2009,5
795,250,2009,10
795,276,2009,210
795,344,2009,1
795,372,2009,1
795,398,2009,1
795,498,2009,1
795,528,2009,18
795,578,2009,11
795,616,2009,4
795,643,2009,12
795,752,2009,70
795,756,2009,8
795,792,2009,5
795,804,2009,4
795,826,2009,36
795,840,2009,290
795,32,2010,2
795,36,2010,2
795,40,2010,14
795,100,2010,1
795,124,2010,23
795,203,2010,7
795,218,2010,2
795,233,2010,2
795,246,2010,5
795,276,2010,215
795,344,2010,1
795,372,2010,1
795,398,2010,1
795,498,2010,2
795,528,2010,20
795,578,2010,11
795,616,2010,5
795,643,2010,9
795,752,2010,62
795,756,2010,11
795,792,2010,2
795,804,2010,4
795,818,2010,4
795,826,2010,36
795,840,2010,296
795,32,2011,2
795,36,2011,2
795,40,2011,14
795,56,2011,1
795,100,2011,1
795,124,2011,17
795,203,2011,7
795,218,2011,2
795,233,2011,2
795,246,2011,5
795,250,2011,9
795,276,2011,200
795,344,2011,1
795,372,2011,1
795,470,2011,2
795,498,2011,2
795,528,2011,20
795,578,2011,7
795,616,2011,5
795,643,2011,4
795,752,2011,63
795,756,2011,12
795,792,2011,2
795,804,2011,4
795,818,2011,4
795,826,2011,36
795,840,2011,301
795,32,2012,2
795,36,2012,2
795,40,2012,14
795,124,2012,18
795,203,2012,5
795,218,2012,2
795,233,2012,2
795,246,2012,2
795,250,2012,10
795,276,2012,195
795,344,2012,1
795,372,2012,1
795,470,2012,2
795,498,2012,2
795,528,2012,20
795,578,2012,7
795,616,2012,5
795,643,2012,10
795,752,2012,61
795,756,2012,9
795,792,2012,5
795,804,2012,12
795,818,2012,4
795,826,2012,37
795,840,2012,295
795,32,2013,2
795,36,2013,2
795,40,2013,8
795,56,2013,1
795,124,2013,21
795,203,2013,5
795,218,2013,2
795,233,2013,2
795,246,2013,2
795,250,2013,11
795,276,2013,21
795,380,2013,2
795,442,2013,5
795,470,2013,2
795,498,2013,2
795,528,2013,20
795,578,2013,7
795,616,2013,5
795,643,2013,6
795,752,2013,55
795,756,2013,9
795,792,2013,1
795,804,2013,10
795,818,2013,4
795,826,2013,35
795,840,2013,279
795,40,2014,8
795,124,2014,22
795,203,2014,5
795,250,2014,14
795,276,2014,26
795,528,2014,20
795,578,2014,7
795,616,2014,10
795,643,2014,10
795,752,2014,47
795,756,2014,9
795,804,2014,10
795,826,2014,28
795,840,2014,246
796,840,2006,1
796,840,2007,1
796,840,2008,1
796,840,2009,1
796,840,2010,1
796,840,2011,14
796,840,2012,14
796,840,2013,15
796,840,2014,15
798,528,2003,3
798,528,2004,3
798,276,2006,3
798,276,2007,2
798,276,2008,2
798,826,2011,1
798,826,2012,1
798,528,2013,1
798,826,2013,1
800,36,2003,51
800,40,2003,8
800,56,2003,1
800,72,2003,44
800,124,2003,153
800,140,2003,8
800,204,2003,5
800,208,2003,66
800,231,2003,89
800,246,2003,9
800,250,2003,29
800,276,2003,365
800,372,2003,21
800,380,2003,2
800,384,2003,1
800,404,2003,4438
800,430,2003,1
800,516,2003,3
800,528,2003,58
800,554,2003,2
800,578,2003,45
800,586,2003,1
800,646,2003,10
800,710,2003,30
800,716,2003,47
800,724,2003,1
800,729,2003,7983
800,748,2003,43
800,752,2003,338
800,756,2003,37
800,784,2003,28
800,818,2003,3
800,826,2003,1624
800,840,2003,749
800,887,2003,1
800,1003,2003,18953
800,24,2004,1
800,36,2004,239
800,40,2004,9
800,56,2004,1
800,72,2004,39
800,124,2004,225
800,140,2004,13
800,204,2004,5
800,208,2004,58
800,231,2004,82
800,246,2004,6
800,250,2004,29
800,276,2004,354
800,348,2004,3
800,372,2004,24
800,380,2004,7
800,384,2004,1
800,404,2004,904
800,410,2004,1
800,430,2004,2
800,454,2004,1
800,516,2004,3
800,528,2004,66
800,554,2004,2
800,578,2004,45
800,586,2004,1
800,646,2004,10
800,706,2004,6
800,710,2004,36
800,716,2004,88
800,724,2004,1
800,729,2004,7901
800,748,2004,43
800,752,2004,161
800,756,2004,36
800,784,2004,36
800,818,2004,7
800,826,2004,1818
800,840,2004,745
800,887,2004,1
800,1003,2004,18953
800,24,2005,2
800,36,2005,370
800,40,2005,12
800,56,2005,2
800,72,2005,46
800,124,2005,362
800,140,2005,13
800,204,2005,5
800,208,2005,40
800,231,2005,43
800,246,2005,6
800,250,2005,29
800,276,2005,363
800,324,2005,3
800,348,2005,8
800,372,2005,40
800,380,2005,7
800,384,2005,1
800,404,2005,2834
800,410,2005,1
800,430,2005,2
800,458,2005,1
800,478,2005,1
800,516,2005,1
800,528,2005,67
800,554,2005,8
800,566,2005,2
800,578,2005,43
800,586,2005,1
800,643,2005,1
800,646,2005,9
800,706,2005,7
800,710,2005,55
800,724,2005,1
800,729,2005,7895
800,748,2005,43
800,752,2005,135
800,756,2005,35
800,764,2005,1
800,784,2005,34
800,804,2005,1
800,818,2005,11
800,826,2005,1863
800,840,2005,866
800,887,2005,1
800,1003,2005,18954
800,36,2006,391
800,40,2006,16
800,56,2006,7
800,72,2006,45
800,120,2006,5
800,124,2006,445
800,140,2006,13
800,208,2006,37
800,231,2006,38
800,246,2006,6
800,250,2006,29
800,276,2006,173
800,344,2006,1
800,348,2006,8
800,372,2006,48
800,380,2006,7
800,384,2006,1
800,404,2006,2810
800,410,2006,1
800,430,2006,2
800,458,2006,1
800,478,2006,1
800,508,2006,1
800,528,2006,90
800,554,2006,8
800,566,2006,2
800,578,2006,32
800,586,2006,1
800,643,2006,1
800,646,2006,18
800,706,2006,7
800,710,2006,70
800,724,2006,1
800,748,2006,43
800,752,2006,119
800,756,2006,33
800,784,2006,21
800,792,2006,1
800,804,2006,1
800,818,2006,12
800,826,2006,1870
800,840,2006,1430
800,887,2006,1
800,1003,2006,13904
800,36,2007,21
800,40,2007,18
800,56,2007,8
800,72,2007,23
800,120,2007,5
800,124,2007,491
800,140,2007,13
800,188,2007,2
800,208,2007,17
800,231,2007,44
800,246,2007,2
800,250,2007,32
800,276,2007,178
800,324,2007,3
800,344,2007,2
800,348,2007,7
800,372,2007,63
800,380,2007,16
800,384,2007,1
800,404,2007,2807
800,410,2007,1
800,430,2007,2
800,478,2007,1
800,508,2007,1
800,516,2007,2
800,528,2007,95
800,566,2007,4
800,578,2007,22
800,586,2007,1
800,643,2007,1
800,646,2007,1
800,706,2007,7
800,710,2007,81
800,716,2007,4
800,724,2007,1
800,748,2007,43
800,752,2007,74
800,756,2007,32
800,764,2007,1
800,784,2007,10
800,804,2007,4
800,818,2007,12
800,826,2007,1816
800,840,2007,1466
800,887,2007,1
800,1003,2007,13905
800,36,2008,27
800,40,2008,18
800,56,2008,8
800,72,2008,10
800,100,2008,1
800,108,2008,18
800,120,2008,5
800,124,2008,542
800,140,2008,3
800,178,2008,6
800,188,2008,2
800,208,2008,14
800,231,2008,34
800,246,2008,3
800,250,2008,38
800,276,2008,183
800,324,2008,3
800,344,2008,2
800,348,2008,7
800,372,2008,76
800,380,2008,19
800,384,2008,1
800,404,2008,2789
800,410,2008,1
800,430,2008,2
800,454,2008,1
800,466,2008,1
800,478,2008,1
800,508,2008,1
800,516,2008,2
800,528,2008,112
800,566,2008,4
800,578,2008,28
800,586,2008,1
800,643,2008,1
800,646,2008,3
800,706,2008,2
800,710,2008,79
800,716,2008,9
800,724,2008,1
800,748,2008,43
800,752,2008,44
800,756,2008,33
800,764,2008,1
800,768,2008,7
800,784,2008,9
800,804,2008,1
800,818,2008,12
800,826,2008,1760
800,834,2008,14
800,840,2008,1442
800,887,2008,1
800,894,2008,108
800,1003,2008,15
800,24,2009,1
800,36,2009,31
800,40,2009,17
800,56,2009,9
800,72,2009,8
800,100,2009,1
800,108,2009,17
800,120,2009,5
800,124,2009,616
800,140,2009,3
800,178,2009,6
800,188,2009,2
800,208,2009,12
800,231,2009,32
800,233,2009,1
800,246,2009,3
800,250,2009,44
800,276,2009,260
800,324,2009,3
800,344,2009,2
800,348,2009,7
800,372,2009,81
800,380,2009,22
800,384,2009,1
800,388,2009,1
800,404,2009,2760
800,410,2009,10
800,430,2009,2
800,466,2009,1
800,478,2009,1
800,484,2009,1
800,508,2009,2
800,516,2009,3
800,528,2009,126
800,566,2009,4
800,578,2009,27
800,586,2009,1
800,646,2009,7
800,706,2009,2
800,710,2009,99
800,716,2009,8
800,724,2009,1
800,748,2009,43
800,752,2009,54
800,756,2009,30
800,764,2009,1
800,784,2009,3
800,804,2009,1
800,818,2009,12
800,826,2009,1601
800,840,2009,1443
800,894,2009,110
800,1003,2009,16
800,24,2010,2
800,36,2010,33
800,40,2010,18
800,56,2010,13
800,72,2010,10
800,76,2010,1
800,100,2010,1
800,108,2010,10
800,120,2010,5
800,124,2010,682
800,140,2010,3
800,178,2010,1
800,188,2010,2
800,203,2010,1
800,208,2010,10
800,231,2010,34
800,233,2010,1
800,246,2010,2
800,250,2010,47
800,276,2010,286
800,324,2010,3
800,344,2010,1
800,348,2010,7
800,372,2010,87
800,380,2010,24
800,384,2010,1
800,404,2010,737
800,410,2010,16
800,430,2010,2
800,466,2010,1
800,478,2010,1
800,484,2010,1
800,504,2010,1
800,508,2010,3
800,516,2010,3
800,528,2010,171
800,566,2010,2
800,578,2010,30
800,586,2010,1
800,616,2010,1
800,643,2010,1
800,646,2010,5
800,706,2010,2
800,710,2010,134
800,716,2010,10
800,729,2010,952
800,748,2010,43
800,752,2010,66
800,756,2010,34
800,784,2010,1
800,804,2010,1
800,818,2010,12
800,826,2010,1417
800,840,2010,1378
800,894,2010,114
800,1003,2010,16
800,24,2011,2
800,36,2011,42
800,40,2011,17
800,56,2011,16
800,72,2011,26
800,76,2011,1
800,100,2011,1
800,108,2011,9
800,120,2011,1
800,124,2011,749
800,140,2011,3
800,178,2011,1
800,188,2011,2
800,203,2011,1
800,208,2011,13
800,231,2011,29
800,233,2011,1
800,246,2011,2
800,250,2011,53
800,276,2011,258
800,300,2011,6
800,324,2011,3
800,344,2011,2
800,348,2011,7
800,356,2011,1
800,372,2011,87
800,380,2011,25
800,384,2011,1
800,400,2011,1
800,404,2011,627
800,410,2011,18
800,426,2011,3
800,430,2011,2
800,466,2011,1
800,484,2011,1
800,504,2011,1
800,508,2011,3
800,516,2011,4
800,528,2011,195
800,554,2011,1
800,566,2011,2
800,578,2011,33
800,586,2011,1
800,616,2011,1
800,643,2011,1
800,646,2011,5
800,706,2011,2
800,710,2011,134
800,716,2011,11
800,729,2011,220
800,748,2011,43
800,752,2011,121
800,756,2011,36
800,784,2011,1
800,792,2011,4
800,804,2011,1
800,818,2011,12
800,826,2011,1417
800,840,2011,1349
800,894,2011,54
800,1003,2011,16
800,24,2012,2
800,36,2012,43
800,40,2012,17
800,56,2012,19
800,72,2012,27
800,76,2012,2
800,100,2012,1
800,120,2012,1
800,124,2012,809
800,140,2012,3
800,178,2012,1
800,188,2012,2
800,203,2012,1
800,208,2012,13
800,218,2012,1
800,231,2012,20
800,233,2012,1
800,246,2012,5
800,250,2012,61
800,276,2012,272
800,288,2012,1
800,300,2012,6
800,324,2012,3
800,344,2012,2
800,348,2012,7
800,356,2012,1
800,372,2012,73
800,380,2012,29
800,384,2012,1
800,400,2012,1
800,404,2012,596
800,410,2012,20
800,426,2012,3
800,430,2012,2
800,504,2012,1
800,508,2012,3
800,516,2012,4
800,528,2012,230
800,554,2012,1
