ID,Country,Year,Wat_N_p,Wat_R_p,Wat_U_p,San_N_p,San_R_p,San_U_p,,P_Wat_U_p,P_Wat_R_p,P_Wat_N_p,P_San_U_p,P_San_R_p,P_San_N_p
266,Gabon,2008,0,0,0.08583,0,0,0.00124,,0,0,9001,0,0,129
266,Gabon,2009,0,0,0.08508,0,0,0.0014,,0,0,8845,0,0,144
266,Gabon,2010,0,0,0.08531,0,0,0.00158,,0,0,9015,0,0,165
266,Gabon,2011,0,0,0.01731,0,0,0.00169,,0,0,1773,0,0,173
266,Gabon,2012,0,0,0.01607,0,0,0.00177,,0,0,1663,0,0,183
266,Gabon,2013,0,0,0.01378,0,0,0.00152,,0,0,1594,0,0,176
266,Gabon,2014,0,0,0.00696,0,0,0.00108,,0,0,992,0,0,154
270,Gambia,2000,0,0,0.10697,0,0,0.00676,,0,0,11992,0,0,750
270,Gambia,2001,0,0,0.07251,0,0,0.00661,,0,0,8133,0,0,734
270,Gambia,2002,0,0,0.11544,0,0,0.0083,,0,0,12120,0,0,861
270,Gambia,2003,0,0,0.07886,0,0,0.00798,,0,0,7465,0,0,746
270,Gambia,2004,0,0,0.07797,0,0,0.00736,,0,0,7343,0,0,684
270,Gambia,2005,0,0,0.08453,0,0,0.01969,,0,0,7330,0,0,1683
270,Gambia,2006,0,0,0.14011,0,0,0.01292,,0,0,13761,0,0,1254
270,Gambia,2007,0,0,0.13082,0,0,0.01124,,0,0,14895,0,0,1267
270,Gambia,2008,0,0,0.14147,0,0,0.01304,,0,0,14836,0,0,1352
270,Gambia,2009,0,0,0.09732,0,0,0.01919,,0,0,10118,0,0,1973
270,Gambia,2010,0,0,0.07928,0,0,0.02145,,0,0,8378,0,0,2242
270,Gambia,2011,0,0,0.09303,0,0,0.02522,,0,0,9528,0,0,2583
270,Gambia,2012,0,0,0.09524,0,0,0.02973,,0,0,9853,0,0,3076
270,Gambia,2013,0,0,0.08264,0,0,0.02936,,0,0,9563,0,0,3397
270,Gambia,2014,0,0,0.08143,0,0,0.03569,,0,0,11601,0,0,5085
265,Georgia,2000,0,0,0.06797,0,0,0.1968,,0,0,7620,0,0,21821
265,Georgia,2001,0,0,0.07044,0,0,0.15769,,0,0,7901,0,0,17498
265,Georgia,2002,0,0,0.03993,0,0,0.1636,,0,0,4192,0,0,16975
265,Georgia,2003,0,0,0.04082,0,0,0.13372,,0,0,3864,0,0,12497
265,Georgia,2004,0,0,0.02717,0,0,0.07129,,0,0,2559,0,0,6626
265,Georgia,2005,0,0,0.0288,0,0,0.0854,,0,0,2497,0,0,7301
265,Georgia,2006,0,0,0.01398,0,0,0.06533,,0,0,1373,0,0,6340
265,Georgia,2007,0,0,0.0092,0,0,0.10479,,0,0,1047,0,0,11810
265,Georgia,2008,0,0,0.0095,0,0,0.12146,,0,0,996,0,0,12598
265,Georgia,2009,0,0,0.00837,0,0,0.14609,,0,0,870,0,0,15020
265,Georgia,2010,0,0,0.00605,0,0,0.10179,,0,0,639,0,0,10640
265,Georgia,2011,0,0,0.00451,0,0,0.09873,,0,0,462,0,0,10112
265,Georgia,2012,0,0,0.00453,0,0,0.08952,,0,0,469,0,0,9261
265,Georgia,2013,0,0,0.00732,0,0,0.05857,,0,0,847,0,0,6778
265,Georgia,2014,0,0,0.00592,0,0,0.04701,,0,0,843,0,0,6698
276,Germany,2000,0,0,0.26761,0,0,0.01067,,0,0,30000,0,0,1183
276,Germany,2001,0,0,0.21396,0,0,0.00931,,0,0,24000,0,0,1033
276,Germany,2002,0,14.36532,8.36786,0,0,0.00894,,0,878523,878523,0,0,928
276,Germany,2003,0,15.96079,8.97314,0,0,0.00776,,0,849403,849403,0,0,725
276,Germany,2004,0,14.10884,8.06937,0,0,0.00084,,0,759917,759917,0,0,78
276,Germany,2005,0,13.67564,7.86296,0,0,0.00091,,0,681838,681838,0,0,78
276,Germany,2006,0,8.93469,5.38752,0,0,0.00117,,0,529133,529133,0,0,114
276,Germany,2007,0,7.78191,4.86983,0,0,0.00114,,0,554472,554472,0,0,129
276,Germany,2008,0,8.73016,5.39148,0,0,0.0016,,0,565421,565421,0,0,166
276,Germany,2009,0,8.99446,5.52365,0,0,0.00165,,0,574255,574255,0,0,170
276,Germany,2010,0,8.77641,5.43848,0,0,0.00157,,0,574734,574734,0,0,164
276,Germany,2011,0,9.02646,5.40684,0,0,0.0017,,0,553740,553740,0,0,174
276,Germany,2012,0,9.94841,5.51979,0,0,0.00176,,0,571040,571040,0,0,182
276,Germany,2013,0,0,1.57388,0,0,0.00151,,0,0,182124,0,0,175
276,Germany,2014,0,0,1.47984,0,0,0.00116,,0,0,210836,0,0,165
288,Ghana,2000,0,0,0.11347,0,0,0.13326,,0,0,12720,0,0,14775
288,Ghana,2001,0,0,0.10513,0,0,0.13118,,0,0,11792,0,0,14556
288,Ghana,2002,0,0,0.31923,0,0,0.15117,,0,0,33515,0,0,15686
288,Ghana,2003,0,0,0.46426,0,0,0.16991,,0,0,43947,0,0,15879
288,Ghana,2004,0,0,0.44655,0,0,0.15893,,0,0,42053,0,0,14772
288,Ghana,2005,0,0,0.61739,0,0,0.2156,,0,0,53537,0,0,18433
288,Ghana,2006,0,0,0.45755,0,0,0.10263,,0,0,44938,0,0,9960
288,Ghana,2007,0,0,0.30703,0,0,0.04492,,0,0,34958,0,0,5063
288,Ghana,2008,0,0,0.1736,0,0,0.12767,,0,0,18206,0,0,13242
288,Ghana,2009,0,0,0.13137,0,0,0.14486,,0,0,13658,0,0,14893
288,Ghana,2010,0,0,0.13085,0,0,0.19328,,0,0,13828,0,0,20203
288,Ghana,2011,0,0,0.13268,0,0,0.19881,,0,0,13588,0,0,20361
288,Ghana,2012,0,0,0.15481,0,0,0.23487,,0,0,16016,0,0,24298
288,Ghana,2013,0,0,0.16144,0,0,0.18215,,0,0,18681,0,0,21078
288,Ghana,2014,0,0,0.12941,0,0,0.15511,,0,0,18438,0,0,22100
1008,Gibraltar,2000,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2001,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2002,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2003,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2004,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2005,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2006,0,0,0,0,0,0,,0,0,0,0,0,0
1008,Gibraltar,2007,0,0,0,6.66667,0,0.00001,,0,0,0,1,0,1
1008,Gibraltar,2008,0,0,0,11.11111,0,0.00001,,0,0,0,1,0,1
1008,Gibraltar,2009,0,0,0,14.28571,0,0.00001,,0,0,0,1,0,1
1008,Gibraltar,2010,0,0,0,0,0,0.00002,,0,0,0,0,0,2
1008,Gibraltar,2011,0,0,0,0,0,0.00002,,0,0,0,0,0,2
1008,Gibraltar,2012,0,0,0,0,0,0.00002,,0,0,0,0,0,2
1008,Gibraltar,2013,0,0,0,0,0,0.00002,,0,0,0,0,0,2
1008,Gibraltar,2014,0,0,0,0,0,0,,0,0,0,0,0,0
300,Greece,2000,0,0,0.03259,0,0,0.00113,,0,0,3653,0,0,125
300,Greece,2001,0,0,0.06192,0,0,0.00087,,0,0,6946,0,0,97
300,Greece,2002,0,0,0.02512,0,0,0.0029,,0,0,2637,0,0,301
300,Greece,2003,0,0,0.02769,0,0,0.00289,,0,0,2621,0,0,270
300,Greece,2004,0,0,0.02629,0,0,0.00241,,0,0,2476,0,0,224
300,Greece,2005,0,0,0.02724,0,0,0.00387,,0,0,2362,0,0,331
300,Greece,2006,0,0,0.02302,0,0,0.00094,,0,0,2261,0,0,91
300,Greece,2007,0,0,0.01931,0,0,0.00082,,0,0,2199,0,0,92
300,Greece,2008,0,0,0.02032,0,0,0.00065,,0,0,2131,0,0,67
300,Greece,2009,0,0,0.01535,0,0,0.0006,,0,0,1596,0,0,62
300,Greece,2010,0,0,0.01273,0,0,0.00049,,0,0,1345,0,0,51
300,Greece,2011,0,0,0.01427,0,0,0.00055,,0,0,1461,0,0,56
300,Greece,2012,0,0,0.01918,0,0,0.00049,,0,0,1984,0,0,51
300,Greece,2013,0,0,0.02898,0,0,0.00079,,0,0,3353,0,0,91
300,Greece,2014,0,0,0.07098,0,0,0.00076,,0,0,10113,0,0,108
308,Grenada,2000,0,0,0,0,0,0.00022,,0,0,0,0,0,24
308,Grenada,2001,0,0,0,0,0,0.00048,,0,0,0,0,0,53
308,Grenada,2002,0,0,0,0,0,0.0007,,0,0,0,0,0,73
308,Grenada,2003,0,0,0,0,0,0.00082,,0,0,0,0,0,77
308,Grenada,2004,0,0,0,0,0,0.00107,,0,0,0,0,0,99
308,Grenada,2005,0,0,0,0,0,0.00178,,0,0,0,0,0,152
308,Grenada,2006,0,0,0,0,0,0.00208,,0,0,0,0,0,202
308,Grenada,2007,0,0,0,0,0,0.00264,,0,0,0,0,0,297
308,Grenada,2008,0,0,0,0,0,0.00301,,0,0,0,0,0,312
308,Grenada,2009,0,0,0,0,0,0.00324,,0,0,0,0,0,333
308,Grenada,2010,0,0,0,0,0,0.0033,,0,0,0,0,0,345
308,Grenada,2011,0,0,0.00003,0,0,0.00315,,0,0,3,0,0,323
308,Grenada,2012,0,0,0,0,0,0.00305,,0,0,0,0,0,316
308,Grenada,2013,0,0,0,0,0,0.00285,,0,0,0,0,0,330
308,Grenada,2014,0,0,0,0,0,0.00227,,0,0,0,0,0,324
1009,Guadeloupe,2000,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2001,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2002,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2003,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2004,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2005,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2006,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2007,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2008,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2009,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2010,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2011,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2012,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2013,0,0,0,0,0,0,,0,0,0,0,0,0
1009,Guadeloupe,2014,0,0,0,0,0,0,,0,0,0,0,0,0
320,Guatemala,2000,0,0,0.00642,0,0,0.18679,,0,0,720,0,0,20711
320,Guatemala,2001,0,0,0.0065,0,0,0.152,,0,0,729,0,0,16867
320,Guatemala,2002,0,0,0.00698,0,0,0.13385,,0,0,733,0,0,13888
320,Guatemala,2003,0,0,0.00755,0,0,0.07165,,0,0,715,0,0,6696
320,Guatemala,2004,0,0,0.00697,0,0,0.04708,,0,0,656,0,0,4376
320,Guatemala,2005,0,0,0.00451,0,0,0.03952,,0,0,391,0,0,3379
320,Guatemala,2006,0,0,0.00389,0,0,0.06694,,0,0,382,0,0,6496
320,Guatemala,2007,0,0,0.00333,0,0,0.05466,,0,0,379,0,0,6161
320,Guatemala,2008,0,0,0.00124,0,0,0.05721,,0,0,130,0,0,5934
320,Guatemala,2009,0,0,0.00126,0,0,0.0561,,0,0,131,0,0,5768
320,Guatemala,2010,0,0,0.00131,0,0,0.05433,,0,0,138,0,0,5679
320,Guatemala,2011,0,0,0.00144,0,0,0.05944,,0,0,147,0,0,6088
320,Guatemala,2012,0,0,0.00154,0,0,0.06175,,0,0,159,0,0,6388
320,Guatemala,2013,0,0,0.00138,0,0,0.05716,,0,0,160,0,0,6615
320,Guatemala,2014,0,0,0.00112,0,0,0.05237,,0,0,160,0,0,7462
324,Guinea,2000,0,5.93087,3.81083,0,0,0.0135,,0,427206,427206,0,0,1497
324,Guinea,2001,0,0,1.59083,0,0,0.01819,,0,0,178444,0,0,2019
324,Guinea,2002,0,0,1.73509,0,0,0.03294,,0,0,182163,0,0,3418
324,Guinea,2003,0,0,1.94739,0,0,0.04142,,0,0,184341,0,0,3871
324,Guinea,2004,0,0,1.47868,0,0,0.05145,,0,0,139252,0,0,4782
324,Guinea,2005,0,0,0.73257,0,0,0.06807,,0,0,63525,0,0,5820
324,Guinea,2006,0,0,0.3204,0,0,0.07048,,0,0,31468,0,0,6840
324,Guinea,2007,0,0,0.22156,0,0,0.07345,,0,0,25226,0,0,8278
324,Guinea,2008,0,0,0.2049,0,0,0.09155,,0,0,21488,0,0,9495
324,Guinea,2009,0,0,0.14741,0,0,0.10622,,0,0,15325,0,0,10920
324,Guinea,2010,0,0,0.13355,0,0,0.11466,,0,0,14113,0,0,11985
324,Guinea,2011,0,0,0.16217,0,0,0.12851,,0,0,16609,0,0,13161
324,Guinea,2012,0,0,0.10025,0,0,0.13591,,0,0,10371,0,0,14061
324,Guinea,2013,0,0,0.07397,0,0,0.12583,,0,0,8560,0,0,14561
324,Guinea,2014,0,0,0.0614,0,0,0.10677,,0,0,8748,0,0,15213
624,Guinea-Bissau,2000,0,0,0.06723,0,0,0.00799,,0,0,7537,0,0,886
624,Guinea-Bissau,2001,0,0,0.06536,0,0,0.00835,,0,0,7332,0,0,927
624,Guinea-Bissau,2002,0,0,0.07276,0,0,0.0095,,0,0,7639,0,0,986
624,Guinea-Bissau,2003,0,0,0.07973,0,0,0.01043,,0,0,7547,0,0,975
624,Guinea-Bissau,2004,0,0,0.07998,0,0,0.01095,,0,0,7532,0,0,1018
624,Guinea-Bissau,2005,0,0,0.08778,0,0,0.01228,,0,0,7612,0,0,1050
624,Guinea-Bissau,2006,0,0,0.07942,0,0,0.01034,,0,0,7800,0,0,1003
624,Guinea-Bissau,2007,0,0,0.069,0,0,0.00912,,0,0,7856,0,0,1028
624,Guinea-Bissau,2008,0,0,0.07518,0,0,0.01027,,0,0,7884,0,0,1065
624,Guinea-Bissau,2009,0,0,0.07597,0,0,0.01079,,0,0,7898,0,0,1109
624,Guinea-Bissau,2010,0,0,0.07266,0,0,0.01078,,0,0,7679,0,0,1127
624,Guinea-Bissau,2011,0,0,0.07616,0,0,0.01097,,0,0,7800,0,0,1123
624,Guinea-Bissau,2012,0,0,0.07524,0,0,0.01141,,0,0,7784,0,0,1180
624,Guinea-Bissau,2013,0,0,0.07376,0,0,0.01057,,0,0,8535,0,0,1223
624,Guinea-Bissau,2014,0,0,0.06092,0,0,0.00903,,0,0,8680,0,0,1286
328,Guyana,2000,0,0,0,0,0,0.00032,,0,0,0,0,0,36
328,Guyana,2001,0,0,0,0,0,0.00032,,0,0,0,0,0,36
328,Guyana,2002,0,0,0,0,0,0.00047,,0,0,0,0,0,49
328,Guyana,2003,0,0,0,0,0,0.00083,,0,0,0,0,0,78
328,Guyana,2004,0,0,0,0,0,0.00209,,0,0,0,0,0,194
328,Guyana,2005,0,0,0,0,0,0.00475,,0,0,0,0,0,406
328,Guyana,2006,0,0,0,0,0,0.00553,,0,0,0,0,0,537
328,Guyana,2007,0,0,0,0,0,0.00601,,0,0,0,0,0,677
328,Guyana,2008,0,0,0,0,0,0.00683,,0,0,0,0,0,708
328,Guyana,2009,0,0,0,0,0,0.00707,,0,0,0,0,0,727
328,Guyana,2010,0,0,0.00007,0,0,0.00717,,0,0,7,0,0,749
328,Guyana,2011,0,0,0.00007,0,0,0.00753,,0,0,7,0,0,771
328,Guyana,2012,0,0,0.00007,0,0,0.00774,,0,0,7,0,0,801
328,Guyana,2013,0,0,0.0001,0,0,0.00691,,0,0,11,0,0,800
328,Guyana,2014,0,0,0.00005,0,0,0.00491,,0,0,7,0,0,700
332,Haiti,2000,0,0,0,0,0,0.06819,,0,0,0,0,0,7561
332,Haiti,2001,0,0,0,0,0,0.06532,,0,0,0,0,0,7248
332,Haiti,2002,0,0,0,0,0,0.07438,,0,0,0,0,0,7718
332,Haiti,2003,0,0,0,0,0,0.08076,,0,0,0,0,0,7547
332,Haiti,2004,0,0,0,0,0,0.09907,,0,0,0,0,0,9208
332,Haiti,2005,0,0,0,0,0,0.1584,,0,0,0,0,0,13542
332,Haiti,2006,0,0,0,0,0,0.21471,,0,0,0,0,0,20837
332,Haiti,2007,33.33333,0,0.00001,0,0,0.19768,,1,0,1,0,0,22280
332,Haiti,2008,25,0,0.00003,0,0,0.22239,,3,0,3,0,0,23066
332,Haiti,2009,0,0,0.00003,0,0,0.23457,,0,0,3,0,0,24116
332,Haiti,2010,0,0,0,0,0,0.24771,,0,0,0,0,0,25892
332,Haiti,2011,0,0,0,0,0,0.32867,,0,0,0,0,0,33661
332,Haiti,2012,0,0,0,0,0,0.3728,,0,0,0,0,0,38568
332,Haiti,2013,0,0,0,0,0,0.33408,,0,0,0,0,0,38659
332,Haiti,2014,0,0,0,0,0,0.26069,,0,0,0,0,0,37142
1010,Holy See (the),2000,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2001,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2002,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2003,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2004,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2005,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2006,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2007,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2008,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2009,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2010,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2011,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2012,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2013,0,0,0,0,0,0,,0,0,0,0,0,0
1010,Holy See (the),2014,0,0,0,0,0,0,,0,0,0,0,0,0
340,Honduras,2000,0,0,0.00011,0,0,0.00814,,0,0,12,0,0,903
340,Honduras,2001,0,0,0.00018,0,0,0.00704,,0,0,20,0,0,781
340,Honduras,2002,0,0,0.00028,0,0,0.00649,,0,0,29,0,0,673
340,Honduras,2003,17.96875,0,0.00024,0,0,0.00646,,23,0,23,0,0,604
340,Honduras,2004,13.52941,0,0.00024,0,0,0.00521,,23,0,23,0,0,484
340,Honduras,2005,0,0,0.00025,0,0,0.00626,,0,0,22,0,0,535
340,Honduras,2006,0,0,0.00022,0,0,0.01066,,0,0,22,0,0,1035
340,Honduras,2007,0,0,0.00019,0,0,0.01097,,0,0,22,0,0,1236
340,Honduras,2008,0,0,0.00023,0,0,0.01076,,0,0,24,0,0,1116
340,Honduras,2009,0,0,0.00018,0,0,0.01134,,0,0,19,0,0,1166
340,Honduras,2010,0,0,0.00013,0,0,0.01246,,0,0,14,0,0,1302
340,Honduras,2011,0,0,0.00017,0,0,0.0192,,0,0,17,0,0,1966
340,Honduras,2012,0,0,0.00015,0,0,0.02526,,0,0,16,0,0,2613
340,Honduras,2013,0,0,0.00014,0,0,0.02852,,0,0,16,0,0,3300
340,Honduras,2014,0,0,0.00009,0,0,0.02911,,0,0,13,0,0,4147
348,Hungary,2000,0,0,0.045,0,0,0.00467,,0,0,5045,0,0,518
348,Hungary,2001,0,0,0.04185,0,0,0.00859,,0,0,4694,0,0,953
348,Hungary,2002,0,0,0.05782,0,0,0.0339,,0,0,6070,0,0,3517
348,Hungary,2003,0,0,0.07384,0,0,0.03633,,0,0,6990,0,0,3395
348,Hungary,2004,0,0,0.07918,0,0,0.02958,,0,0,7457,0,0,2749
348,Hungary,2005,0,0,0.09108,0,0,0.04116,,0,0,7898,0,0,3519
348,Hungary,2006,0,0,0.08059,0,0,0.03214,,0,0,7915,0,0,3119
348,Hungary,2007,0,0,0.06975,0,0,0.03004,,0,0,7942,0,0,3386
348,Hungary,2008,0,0,0.07203,0,0,0.01556,,0,0,7554,0,0,1614
348,Hungary,2009,0,0,0.05627,0,0,0.01495,,0,0,5850,0,0,1537
348,Hungary,2010,0,0,0.04926,0,0,0.01376,,0,0,5206,0,0,1438
348,Hungary,2011,0,0,0.04765,0,0,0.01209,,0,0,4880,0,0,1238
348,Hungary,2012,0,0,0.03676,0,0,0.01051,,0,0,3803,0,0,1087
348,Hungary,2013,0,0,0.01959,0,0,0.01054,,0,0,2267,0,0,1220
348,Hungary,2014,0,0,0.01827,0,0,0.0088,,0,0,2603,0,0,1254
352,Iceland,2000,0,0,0.0007,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2001,0,0,0.0007,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2002,0,0,0.00074,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2003,0,0,0.00082,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2004,0,0,0.00083,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2005,0,0,0.0009,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2006,0,0,0.00079,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2007,0,0,0.00069,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2008,0,0,0.00074,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2009,0,0,0.00075,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2010,0,0,0.00074,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2011,0,0,0.00076,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2012,0,0,0.00075,0,0,0.00002,,0,0,78,0,0,2
352,Iceland,2013,0,0,0.0005,0,0,0.00003,,0,0,58,0,0,3
352,Iceland,2014,0,0,0.00055,0,0,0.00001,,0,0,78,0,0,2
356,India,2000,0,0,1.52485,0,0,0.10281,,0,0,170941,0,0,11399
356,India,2001,0,0,1.51153,0,0,0.10428,,0,0,169549,0,0,11571
356,India,2002,0,0,1.60833,0,0,0.13829,,0,0,168855,0,0,14349
356,India,2003,0,0,1.7405,0,0,0.14666,,0,0,164757,0,0,13706
356,India,2004,0,0,1.72753,0,0,0.14356,,0,0,162687,0,0,13344
356,India,2005,0,0,1.60621,0,0,0.19048,,0,0,139283,0,0,16285
356,India,2006,0,0,1.61245,0,0,0.18353,,0,0,158366,0,0,17811
356,India,2007,0,0,1.41875,0,0,0.18159,,0,0,161537,0,0,20466
356,India,2008,0,0,1.75968,0,0,0.18867,,0,0,184543,0,0,19569
356,India,2009,0,0,1.78259,0,0,0.18981,,0,0,185323,0,0,19514
356,India,2010,0,0,1.74889,0,0,0.17,,0,0,184821,0,0,17769
356,India,2011,0,0,1.80753,0,0,0.15849,,0,0,185118,0,0,16232
356,India,2012,0,0,1.79459,0,0,0.13782,,0,0,185656,0,0,14258
356,India,2013,0,0,1.62807,0,0,0.09541,,0,0,188395,0,0,11041
356,India,2014,0,0,1.40319,0,0,0.07295,,0,0,199916,0,0,10393
360,Indonesia,2000,0,0,1.0938,0,0,0.08251,,0,0,122618,0,0,9149
360,Indonesia,2001,0,0,0.65571,0,0,0.08084,,0,0,73551,0,0,8970
360,Indonesia,2002,0,0,0.27237,0,0,0.09547,,0,0,28596,0,0,9906
360,Indonesia,2003,0,0,0.00246,0,0,0.17378,,0,0,233,0,0,16240
360,Indonesia,2004,0,0,0.00179,0,0,0.30037,,0,0,169,0,0,27919
360,Indonesia,2005,0,0,0.00103,0,0,0.40218,,0,0,89,0,0,34384
360,Indonesia,2006,0,0,0.00306,0,0,0.35785,,0,0,301,0,0,34728
360,Indonesia,2007,0,0,0.00277,0,0,0.1824,,0,0,315,0,0,20558
360,Indonesia,2008,0,0,0.00352,0,0,0.18651,,0,0,369,0,0,19345
360,Indonesia,2009,0,0,0.00768,0,0,0.17715,,0,0,798,0,0,18213
360,Indonesia,2010,0,0,0.00767,0,0,0.1616,,0,0,811,0,0,16892
360,Indonesia,2011,0,0,0.00982,0,0,0.157,,0,0,1006,0,0,16079
360,Indonesia,2012,0,0,0.01758,0,0,0.15005,,0,0,1819,0,0,15523
360,Indonesia,2013,0,0,0.02771,0,0,0.12778,,0,0,3206,0,0,14786
360,Indonesia,2014,0,0,0.02991,0,0,0.10102,,0,0,4262,0,0,14393
364,Iran (Islamic Rep. of),2000,0,25.93332,16.66322,0,0,0.79618,,0,1868000,1868000,0,0,88278
364,Iran (Islamic Rep. of),2001,0,26.21767,16.65322,0,0,0.83351,,0,1868000,1868000,0,0,92491
364,Iran (Islamic Rep. of),2002,0,21.36477,12.44507,0,0,1.33348,,0,1306580,1306580,0,0,138364
364,Iran (Islamic Rep. of),2003,0,18.50677,10.40449,0,0,1.31113,,0,984895,984895,0,0,122530
364,Iran (Islamic Rep. of),2004,0,19.4199,11.10696,0,0,1.23908,,0,1045976,1045976,0,0,115171
364,Iran (Islamic Rep. of),2005,0,19.54159,11.23566,0,0,1.16297,,0,974302,974302,0,0,99428
364,Iran (Islamic Rep. of),2006,0,16.35144,9.85973,0,0,1.05601,,0,968370,968370,0,0,102483
364,Iran (Islamic Rep. of),2007,0,13.52319,8.46265,0,0,0.60686,,0,963546,963546,0,0,68397
364,Iran (Islamic Rep. of),2008,0,15.13299,9.34567,0,0,0.66584,,0,980109,980109,0,0,69061
364,Iran (Islamic Rep. of),2009,0,16.76688,10.29682,0,0,0.70785,,0,1070488,1070488,0,0,72774
364,Iran (Islamic Rep. of),2010,0,16.39072,10.15683,0,0,0.65812,,0,1073366,1073366,0,0,68791
364,Iran (Islamic Rep. of),2011,0,14.45022,8.65567,0,0,0.70654,,0,886468,886468,0,0,72361
364,Iran (Islamic Rep. of),2012,0,15.12613,8.39261,0,0,0.73404,,0,868242,868242,0,0,75940
364,Iran (Islamic Rep. of),2013,0,13.09505,7.40909,0,0,0.64873,,0,857354,857354,0,0,75070
364,Iran (Islamic Rep. of),2014,0,11.92759,6.89276,0,0,0.57631,,0,982025,982025,0,0,82111
368,Iraq,2000,0,0,1.13901,0,6.79666,4.74561,,0,0,127687,0,526179,526179
368,Iraq,2001,0,0,1.14136,0,6.76945,4.78084,,0,0,128027,0,530511,530511
368,Iraq,2002,0,0,1.27705,0,6.48591,4.07196,,0,0,134075,0,422512,422512
368,Iraq,2003,0,0,0.49356,0,6.25244,3.94398,,0,0,46721,0,368580,368580
368,Iraq,2004,0,0,0.48903,0,5.12981,3.3555,,0,0,46053,0,311890,311890
368,Iraq,2005,0,0,0.57864,0,4.71759,3.068,,0,0,50177,0,262299,262299
368,Iraq,2006,0,0,0.45213,0,21.82015,14.95047,,0,0,44406,0,1450905,1450905
368,Iraq,2007,0,0,0.37199,0,27.05272,20.48895,,0,0,42354,0,2309245,2309245
368,Iraq,2008,0,0,0.37667,0,24.97157,18.35259,,0,0,39503,0,1903519,1903519
368,Iraq,2009,0,0,0.33876,0,23.13891,17.3642,,0,0,35218,0,1785212,1785212
368,Iraq,2010,0,0,0.32793,0,21.23203,16.1067,,0,0,34655,0,1683579,1683579
368,Iraq,2011,0,0,0.34359,0,18.42499,13.94616,,0,0,35189,0,1428308,1428308
368,Iraq,2012,0,0,0.95523,0,9.68077,7.21287,,0,0,98822,0,746206,746206
368,Iraq,2013,0,0,2.12846,0,4.36602,3.46934,,0,0,246298,0,401466,401466
368,Iraq,2014,0,0,1.90309,0,3.36056,2.59585,,0,0,271137,0,369850,369850
372,Ireland,2000,0,0,0.01144,0,0,0.00003,,0,0,1283,0,0,3
372,Ireland,2001,0,0,0.02084,0,0,0.00003,,0,0,2338,0,0,3
372,Ireland,2002,0,0,0.03879,0,0,0.00007,,0,0,4072,0,0,7
372,Ireland,2003,0,0,0.04924,0,0,0.00006,,0,0,4661,0,0,6
